[2026-04-29T06:41:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T06:42:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T06:43:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T06:44:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T06:45:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T06:46:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T06:47:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T06:48:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T06:49:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T06:50:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T06:51:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T06:52:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T06:53:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T06:54:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T06:55:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T06:56:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T06:57:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T06:58:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T06:59:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:00:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:01:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:02:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:03:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:04:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:05:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:06:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:07:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:08:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:09:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:10:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:11:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:12:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:13:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:14:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:15:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:16:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:17:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:18:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:19:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:20:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:21:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:22:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:23:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:24:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:25:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:26:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:27:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:28:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:29:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:30:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:31:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:32:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.66 | stddev=17.12 | samples=147
[2026-04-29T07:33:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.61 | stddev=17.07 | samples=148
[2026-04-29T07:34:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.61 | stddev=17.07 | samples=148
[2026-04-29T07:35:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.56 | stddev=17.02 | samples=149
[2026-04-29T07:36:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.56 | stddev=17.02 | samples=149
[2026-04-29T07:37:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.56 | stddev=17.02 | samples=149
[2026-04-29T07:38:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.56 | stddev=17.02 | samples=149
[2026-04-29T07:39:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.56 | stddev=17.02 | samples=149
[2026-04-29T07:40:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.56 | stddev=17.02 | samples=149
[2026-04-29T07:41:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.56 | stddev=17.02 | samples=149
[2026-04-29T07:42:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.56 | stddev=17.02 | samples=149
[2026-04-29T07:43:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.56 | stddev=17.02 | samples=149
[2026-04-29T07:44:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.56 | stddev=17.02 | samples=149
[2026-04-29T07:45:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.56 | stddev=17.02 | samples=149
[2026-04-29T07:46:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.56 | stddev=17.02 | samples=149
[2026-04-29T07:47:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.56 | stddev=17.02 | samples=149
[2026-04-29T07:48:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.51 | stddev=16.98 | samples=150
[2026-04-29T07:49:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.51 | stddev=16.98 | samples=150
[2026-04-29T07:50:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.51 | stddev=16.98 | samples=150
[2026-04-29T07:51:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.51 | stddev=16.98 | samples=150
[2026-04-29T07:52:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.51 | stddev=16.98 | samples=150
[2026-04-29T07:53:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.51 | stddev=16.98 | samples=150
[2026-04-29T07:54:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.51 | stddev=16.98 | samples=150
[2026-04-29T07:55:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.51 | stddev=16.98 | samples=150
[2026-04-29T07:56:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.51 | stddev=16.98 | samples=150
[2026-04-29T07:57:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.51 | stddev=16.98 | samples=150
[2026-04-29T07:58:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.51 | stddev=16.98 | samples=150
[2026-04-29T07:59:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.51 | stddev=16.98 | samples=150
[2026-04-29T08:00:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.51 | stddev=16.98 | samples=150
[2026-04-29T08:01:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.51 | stddev=16.98 | samples=150
[2026-04-29T08:02:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.51 | stddev=16.98 | samples=150
[2026-04-29T08:03:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.51 | stddev=16.98 | samples=150
[2026-04-29T08:04:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.51 | stddev=16.98 | samples=150
[2026-04-29T08:05:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.51 | stddev=16.98 | samples=150
[2026-04-29T08:06:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.51 | stddev=16.98 | samples=150
[2026-04-29T08:07:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.51 | stddev=16.98 | samples=150
[2026-04-29T08:08:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.48 | stddev=16.92 | samples=151
[2026-04-29T08:09:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.48 | stddev=16.92 | samples=151
[2026-04-29T08:10:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.48 | stddev=16.92 | samples=151
[2026-04-29T08:11:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.48 | stddev=16.92 | samples=151
[2026-04-29T08:12:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.45 | stddev=16.87 | samples=152
[2026-04-29T08:13:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.45 | stddev=16.87 | samples=152
[2026-04-29T08:14:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.45 | stddev=16.87 | samples=152
[2026-04-29T08:15:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.45 | stddev=16.87 | samples=152
[2026-04-29T08:16:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.45 | stddev=16.87 | samples=152
[2026-04-29T08:17:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.45 | stddev=16.87 | samples=152
[2026-04-29T08:18:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.45 | stddev=16.87 | samples=152
[2026-04-29T08:19:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.45 | stddev=16.87 | samples=152
[2026-04-29T08:20:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.45 | stddev=16.87 | samples=152
[2026-04-29T08:21:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.45 | stddev=16.87 | samples=152
[2026-04-29T08:22:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.45 | stddev=16.87 | samples=152
[2026-04-29T08:23:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.45 | stddev=16.87 | samples=152
[2026-04-29T08:24:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.40 | stddev=16.83 | samples=155
[2026-04-29T08:25:17] BAN ip=41.86.151.122 | condition=rate_multiplier | rate=16 | baseline=8.40 | duration=600s
[2026-04-29T08:25:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=7.51 | stddev=15.96 | samples=175
[2026-04-29T08:26:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=7.51 | stddev=15.96 | samples=193
[2026-04-29T08:27:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=6.84 | stddev=15.25 | samples=194
[2026-04-29T08:28:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=6.84 | stddev=15.25 | samples=195
[2026-04-29T08:29:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=6.78 | stddev=15.18 | samples=196
[2026-04-29T08:30:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=6.75 | stddev=15.15 | samples=204
[2026-04-29T08:31:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.47 | stddev=14.93 | samples=258
[2026-04-29T08:32:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.47 | stddev=14.93 | samples=259
[2026-04-29T08:33:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.97 | stddev=15.01 | samples=260
[2026-04-29T08:34:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.97 | stddev=15.01 | samples=261
[2026-04-29T08:35:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.91 | stddev=14.97 | samples=262
[2026-04-29T08:35:43] UNBAN ip=41.86.151.122 | condition=rate_multiplier | rate=16 | baseline=8.40 | duration=expired
[2026-04-29T08:36:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.83 | stddev=14.90 | samples=265
[2026-04-29T08:37:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.83 | stddev=14.90 | samples=266
[2026-04-29T08:38:02] BAN ip=41.86.151.122 | condition=rate_multiplier | rate=27 | baseline=8.77 | duration=1800s
[2026-04-29T08:38:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.77 | stddev=14.86 | samples=305
[2026-04-29T08:39:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=10.92 | stddev=15.30 | samples=306
[2026-04-29T08:40:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=10.89 | stddev=15.29 | samples=307
[2026-04-29T08:41:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=10.83 | stddev=15.26 | samples=313
[2026-04-29T08:42:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=11.22 | stddev=15.25 | samples=355
[2026-04-29T08:43:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=11.73 | stddev=15.30 | samples=377
[2026-04-29T08:44:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=11.18 | stddev=15.10 | samples=397
[2026-04-29T08:45:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=10.67 | stddev=14.88 | samples=417
[2026-04-29T08:46:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=10.67 | stddev=14.88 | samples=422
[2026-04-29T08:47:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=10.48 | stddev=14.79 | samples=423
[2026-04-29T08:48:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=10.46 | stddev=14.78 | samples=424
[2026-04-29T08:49:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=10.44 | stddev=14.77 | samples=425
[2026-04-29T08:50:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=10.42 | stddev=14.76 | samples=426
[2026-04-29T08:51:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=10.42 | stddev=14.76 | samples=427
[2026-04-29T08:52:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=10.37 | stddev=14.74 | samples=443
[2026-04-29T08:53:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=9.94 | stddev=14.53 | samples=462
[2026-04-29T08:54:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=9.56 | stddev=14.33 | samples=483
[2026-04-29T08:55:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=9.19 | stddev=14.13 | samples=503
[2026-04-29T08:56:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.87 | stddev=13.94 | samples=522
[2026-04-29T08:57:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.60 | stddev=13.77 | samples=531
[2026-04-29T08:58:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.54 | stddev=13.74 | samples=532
[2026-04-29T08:59:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.54 | stddev=13.74 | samples=533
[2026-04-29T09:00:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.51 | stddev=13.72 | samples=534
[2026-04-29T09:01:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.51 | stddev=13.72 | samples=535
[2026-04-29T09:02:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.49 | stddev=13.70 | samples=536
[2026-04-29T09:03:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.49 | stddev=13.70 | samples=537
[2026-04-29T09:04:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.46 | stddev=13.68 | samples=538
[2026-04-29T09:05:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.46 | stddev=13.68 | samples=539
[2026-04-29T09:06:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.43 | stddev=13.66 | samples=540
[2026-04-29T09:07:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.43 | stddev=13.66 | samples=541
[2026-04-29T09:08:13] UNBAN ip=41.86.151.122 | condition=rate_multiplier | rate=27 | baseline=8.77 | duration=expired
[2026-04-29T09:08:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.40 | stddev=13.65 | samples=542
[2026-04-29T09:09:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.40 | stddev=13.65 | samples=543
[2026-04-29T09:10:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.38 | stddev=13.63 | samples=544
[2026-04-29T09:11:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.35 | stddev=13.61 | samples=546
[2026-04-29T09:12:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.35 | stddev=13.61 | samples=547
[2026-04-29T09:13:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.32 | stddev=13.59 | samples=548
[2026-04-29T09:14:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.32 | stddev=13.59 | samples=549
[2026-04-29T09:15:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.30 | stddev=13.58 | samples=551
[2026-04-29T09:16:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.27 | stddev=13.56 | samples=552
[2026-04-29T09:17:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.26 | stddev=13.55 | samples=553
[2026-04-29T09:18:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.24 | stddev=13.54 | samples=554
[2026-04-29T09:19:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.24 | stddev=13.54 | samples=555
[2026-04-29T09:20:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.22 | stddev=13.52 | samples=557
[2026-04-29T09:21:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.19 | stddev=13.51 | samples=558
[2026-04-29T09:22:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.19 | stddev=13.51 | samples=559
[2026-04-29T09:23:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.17 | stddev=13.49 | samples=560
[2026-04-29T09:24:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.15 | stddev=13.48 | samples=561
[2026-04-29T09:25:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.15 | stddev=13.48 | samples=562
[2026-04-29T09:26:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.13 | stddev=13.46 | samples=563
[2026-04-29T09:27:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.12 | stddev=13.45 | samples=564
[2026-04-29T09:28:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.12 | stddev=13.45 | samples=565
[2026-04-29T09:29:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.09 | stddev=13.44 | samples=568
[2026-04-29T09:30:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.09 | stddev=13.44 | samples=568
[2026-04-29T09:31:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.06 | stddev=13.41 | samples=569
[2026-04-29T09:32:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.06 | stddev=13.41 | samples=569
[2026-04-29T09:33:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.06 | stddev=13.41 | samples=569
[2026-04-29T09:34:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.06 | stddev=13.41 | samples=569
[2026-04-29T09:35:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.06 | stddev=13.41 | samples=569
[2026-04-29T09:36:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.05 | stddev=13.40 | samples=570
[2026-04-29T09:37:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.05 | stddev=13.40 | samples=570
[2026-04-29T09:38:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.05 | stddev=13.40 | samples=570
[2026-04-29T09:39:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.05 | stddev=13.40 | samples=570
[2026-04-29T09:40:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.03 | stddev=13.39 | samples=572
[2026-04-29T09:41:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=8.01 | stddev=13.37 | samples=573
[2026-04-29T09:42:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=7.98 | stddev=13.36 | samples=579
[2026-04-29T09:43:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=7.75 | stddev=13.19 | samples=598
[2026-04-29T09:44:43] BASELINE_RECALC ip=N/A | condition=recalculation | rate=N/A | baseline=7.75 | stddev=13.19 | samples=614
